loop time, gbuffer time, shadow time, direct time ,hiz time, ssr time
1032, 489, 0, 9, 0, 0
1030, 489, 0, 9, 0, 0
1032, 491, 0, 9, 0, 0
1239, 491, 0, 9, 0, 0
1208, 490, 0, 10, 0, 0
1039, 489, 0, 9, 0, 0
1211, 489, 0, 9, 0, 0
1036, 525, 0, 9, 0, 0
1035, 489, 0, 9, 0, 0
1027, 488, 0, 9, 0, 0
1031, 491, 0, 9, 0, 0
1032, 493, 0, 9, 0, 0
1031, 487, 0, 9, 0, 0
1026, 489, 0, 9, 0, 0
1030, 491, 0, 9, 0, 0
1018, 490, 0, 9, 0, 0
1018, 490, 0, 9, 0, 0
1031, 488, 0, 9, 0, 0
1232, 491, 0, 9, 0, 0
1208, 491, 0, 9, 0, 0
1036, 491, 0, 9, 0, 0
1170, 489, 0, 9, 0, 0
1032, 533, 0, 9, 0, 0
1026, 492, 0, 9, 0, 0
1025, 488, 0, 9, 0, 0
1039, 489, 0, 9, 0, 0
1022, 492, 0, 9, 0, 0
1033, 482, 0, 9, 0, 0
1031, 479, 0, 9, 0, 0
1045, 480, 0, 9, 0, 0
1019, 493, 0, 9, 0, 0
1015, 480, 0, 9, 0, 0
1034, 479, 0, 9, 0, 0
1027, 480, 0, 9, 0, 0
1245, 513, 0, 9, 0, 0
1199, 481, 0, 9, 0, 0
1038, 511, 0, 9, 0, 0
1172, 516, 0, 10, 0, 0
1028, 481, 0, 9, 0, 0
1016, 481, 0, 9, 0, 0
1037, 512, 0, 9, 0, 0
1017, 484, 0, 9, 0, 0
1014, 545, 0, 9, 0, 0
1035, 478, 0, 9, 0, 0
1029, 480, 0, 9, 0, 0
1022, 484, 0, 9, 0, 0
1024, 478, 0, 9, 0, 0
1035, 481, 0, 9, 0, 0
1030, 479, 0, 9, 0, 0
1033, 480, 0, 9, 0, 0
1236, 670, 0, 13, 0, 0
1201, 491, 0, 10, 0, 0
1059, 571, 0, 10, 0, 0
1208, 479, 0, 9, 0, 0
1072, 595, 0, 9, 0, 0
1015, 479, 0, 9, 0, 0
1058, 553, 0, 9, 0, 0
1025, 480, 0, 9, 0, 0
1021, 483, 0, 9, 0, 0
1025, 477, 0, 9, 0, 0
1024, 480, 0, 9, 0, 0
1035, 482, 0, 9, 0, 0
1025, 480, 0, 9, 0, 0
1033, 479, 0, 9, 0, 0
1020, 481, 0, 9, 0, 0
1256, 510, 0, 9, 0, 0
1206, 479, 0, 9, 0, 0
1249, 517, 0, 10, 0, 0
995, 481, 0, 9, 0, 0
981, 480, 0, 9, 0, 0
1028, 480, 0, 9, 0, 0
